MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
2024-06-01,Graubünden,Canada,960
2024-06-01,Graubünden,Mexico,274
2024-06-01,Graubünden,Brazil,821
2024-06-01,Graubünden,Argentina,193
2024-06-01,Graubünden,Other South American countries,170
2024-06-01,Graubünden,Other Central American countries,266
2024-06-01,Graubünden,Egypt,61
2024-06-01,Graubünden,Other North African countries,44
2024-06-01,Graubünden,South Africa,187
2024-06-01,Graubünden,Other African countries,130
2024-06-01,Graubünden,Bahrain,66
2024-06-01,Graubünden,Israel,1207
2024-06-01,Graubünden,India,2251
2024-06-01,Graubünden,Japan,2556
2024-06-01,Graubünden,Other South-East Asian countries,273
2024-06-01,Graubünden,Qatar,110
2024-06-01,Graubünden,Kuwait,68
2024-06-01,Graubünden,Australia,2171
2024-06-01,Graubünden,China,1813
2024-06-01,Graubünden,Hong Kong,735
2024-06-01,Graubünden,Indonesia,161
2024-06-01,Graubünden,South Korea,297
2024-06-01,Graubünden,Malaysia,172
2024-06-01,Graubünden,Philippines,214
2024-06-01,Graubünden,"New Zealand, Oceania",447
2024-06-01,Graubünden,Singapore,849
2024-06-01,Graubünden,Oman,59
2024-06-01,Graubünden,Taiwan (Chinese Taipei),4270
2024-06-01,Graubünden,Thailand,443
2024-06-01,Graubünden,Other West Asian countries,103
2024-06-01,Graubünden,Estonia,45
2024-06-01,Graubünden,Latvia,43
2024-06-01,Graubünden,Lithuania,57
2024-06-01,Graubünden,Saudi Arabia,422
2024-06-01,Graubünden,United Arab Emirates,569
2024-06-01,Graubünden,Croatia,75
2024-06-01,Graubünden,Romania,482
2024-06-01,Graubünden,Russia,117
2024-06-01,Graubünden,Slovakia,204
2024-06-01,Graubünden,Slovenia,177
2024-06-01,Graubünden,Czechia,876
2024-06-01,Graubünden,Ukraine,96
2024-06-01,Graubünden,Serbia,61
2024-06-01,Eastern Switzerland,Switzerland,136899
2024-06-01,Eastern Switzerland,Germany,27343
2024-06-01,Eastern Switzerland,France,2018
2024-06-01,Eastern Switzerland,Italy,2391
2024-06-01,Eastern Switzerland,Austria,2953
2024-06-01,Eastern Switzerland,United Kingdom,2253
2024-06-01,Eastern Switzerland,Irland,147
2024-06-01,Eastern Switzerland,Netherlands,2102
2024-06-01,Eastern Switzerland,Belgium,691
2024-06-01,Eastern Switzerland,Luxembourg,251
2024-06-01,Eastern Switzerland,Denmark,496
2024-06-01,Eastern Switzerland,Sweden,311
2024-06-01,Eastern Switzerland,Norway,202
2024-06-01,Eastern Switzerland,Finland,274
2024-06-01,Eastern Switzerland,Spain,662
2024-06-01,Eastern Switzerland,Portugal,471
2024-06-01,Eastern Switzerland,Greece,108
2024-06-01,Eastern Switzerland,Turkey,430
2024-06-01,Eastern Switzerland,Other European countries,581
2024-06-01,Eastern Switzerland,Liechtenstein,428
2024-06-01,Eastern Switzerland,Iceland,19
2024-06-01,Eastern Switzerland,Poland,978
2024-06-01,Eastern Switzerland,Hungary,526
2024-06-01,Eastern Switzerland,Belarus,16
2024-06-01,Eastern Switzerland,Bulgaria,90
2024-06-01,Eastern Switzerland,Malta,29
2024-06-01,Eastern Switzerland,Cyprus,39
2024-06-01,Eastern Switzerland,Chile,107
2024-06-01,Eastern Switzerland,United States,4827
2024-06-01,Eastern Switzerland,Canada,588
2024-06-01,Eastern Switzerland,Mexico,106
2024-06-01,Eastern Switzerland,Brazil,319
2024-06-01,Eastern Switzerland,Argentina,70
2024-06-01,Eastern Switzerland,Other South American countries,97
2024-06-01,Eastern Switzerland,Other Central American countries,112
2024-06-01,Eastern Switzerland,Egypt,48
2024-06-01,Eastern Switzerland,Other North African countries,89
2024-06-01,Eastern Switzerland,South Africa,155
2024-06-01,Eastern Switzerland,Other African countries,127
2024-06-01,Eastern Switzerland,Bahrain,5
2024-06-01,Eastern Switzerland,Israel,476
2024-06-01,Eastern Switzerland,India,662
2024-06-01,Eastern Switzerland,Japan,448
2024-06-01,Eastern Switzerland,Other South-East Asian countries,412
2024-06-01,Eastern Switzerland,Qatar,94
2024-06-01,Eastern Switzerland,Kuwait,44
2024-06-01,Eastern Switzerland,Australia,562
2024-06-01,Eastern Switzerland,China,1010
2024-06-01,Eastern Switzerland,Hong Kong,184
2024-06-01,Eastern Switzerland,Indonesia,117
2024-06-01,Eastern Switzerland,South Korea,127
2024-06-01,Eastern Switzerland,Malaysia,268
2024-06-01,Eastern Switzerland,Philippines,46
2024-06-01,Eastern Switzerland,"New Zealand, Oceania",155
2024-06-01,Eastern Switzerland,Singapore,205
2024-06-01,Eastern Switzerland,Oman,14
2024-06-01,Eastern Switzerland,Taiwan (Chinese Taipei),496
2024-06-01,Eastern Switzerland,Thailand,221
2024-06-01,Eastern Switzerland,Other West Asian countries,159
2024-06-01,Eastern Switzerland,Estonia,44
2024-06-01,Eastern Switzerland,Latvia,59
2024-06-01,Eastern Switzerland,Lithuania,78
2024-06-01,Eastern Switzerland,Saudi Arabia,663
2024-06-01,Eastern Switzerland,United Arab Emirates,317
2024-06-01,Eastern Switzerland,Croatia,348
2024-06-01,Eastern Switzerland,Romania,748
2024-06-01,Eastern Switzerland,Russia,458
2024-06-01,Eastern Switzerland,Slovakia,324
2024-06-01,Eastern Switzerland,Slovenia,171
2024-06-01,Eastern Switzerland,Czechia,769
2024-06-01,Eastern Switzerland,Ukraine,193
2024-06-01,Eastern Switzerland,Serbia,101
2024-06-01,Zurich Region,Switzerland,291683
2024-06-01,Zurich Region,Germany,59594
2024-06-01,Zurich Region,France,12667
2024-06-01,Zurich Region,Italy,11304
2024-06-01,Zurich Region,Austria,8307
2024-06-01,Zurich Region,United Kingdom,28000
2024-06-01,Zurich Region,Irland,2950
2024-06-01,Zurich Region,Netherlands,7248
2024-06-01,Zurich Region,Belgium,3142
2024-06-01,Zurich Region,Luxembourg,1111
2024-06-01,Zurich Region,Denmark,1903
2024-06-01,Zurich Region,Sweden,3118
2024-06-01,Zurich Region,Norway,1586
2024-06-01,Zurich Region,Finland,1922
2024-06-01,Zurich Region,Spain,10743
2024-06-01,Zurich Region,Portugal,3429
2024-06-01,Zurich Region,Greece,1736
2024-06-01,Zurich Region,Turkey,5090
2024-06-01,Zurich Region,Other European countries,2288
2024-06-01,Zurich Region,Liechtenstein,398
2024-06-01,Zurich Region,Iceland,293
2024-06-01,Zurich Region,Poland,4592
2024-06-01,Zurich Region,Hungary,1582
2024-06-01,Zurich Region,Belarus,143
2024-06-01,Zurich Region,Bulgaria,1622
2024-06-01,Zurich Region,Malta,374
2024-06-01,Zurich Region,Cyprus,686
2024-06-01,Zurich Region,Chile,825
2024-06-01,Zurich Region,United States,108082
2024-06-01,Zurich Region,Canada,8504
2024-06-01,Zurich Region,Mexico,3488
2024-06-01,Zurich Region,Brazil,7549
2024-06-01,Zurich Region,Argentina,1804
2024-06-01,Zurich Region,Other South American countries,2456
2024-06-01,Zurich Region,Other Central American countries,2840
2024-06-01,Zurich Region,Egypt,1206
2024-06-01,Zurich Region,Other North African countries,434
2024-06-01,Zurich Region,South Africa,1765
2024-06-01,Zurich Region,Other African countries,1285
2024-06-01,Zurich Region,Bahrain,231
2024-06-01,Zurich Region,Israel,5365
2024-06-01,Zurich Region,India,33029
2024-06-01,Zurich Region,Japan,5322
2024-06-01,Zurich Region,Other South-East Asian countries,4052
2024-06-01,Zurich Region,Qatar,1725
2024-06-01,Zurich Region,Kuwait,1199
2024-06-01,Zurich Region,Australia,10741
2024-06-01,Zurich Region,China,12462
2024-06-01,Zurich Region,Hong Kong,3322
2024-06-01,Zurich Region,Indonesia,3466
2024-06-01,Zurich Region,South Korea,6028
2024-06-01,Zurich Region,Malaysia,1885
2024-06-01,Zurich Region,Philippines,3049
2024-06-01,Zurich Region,"New Zealand, Oceania",1806
2024-06-01,Zurich Region,Singapore,8048
2024-06-01,Zurich Region,Oman,322
2024-06-01,Zurich Region,Taiwan (Chinese Taipei),4130
2024-06-01,Zurich Region,Thailand,3658
2024-06-01,Zurich Region,Other West Asian countries,2634
2024-06-01,Zurich Region,Estonia,337
2024-06-01,Zurich Region,Latvia,569
2024-06-01,Zurich Region,Lithuania,542
2024-06-01,Zurich Region,Saudi Arabia,5614
2024-06-01,Zurich Region,United Arab Emirates,7299
2024-06-01,Zurich Region,Croatia,761
2024-06-01,Zurich Region,Romania,2187
2024-06-01,Zurich Region,Russia,1828
2024-06-01,Zurich Region,Slovakia,801
2024-06-01,Zurich Region,Slovenia,803
2024-06-01,Zurich Region,Czechia,1870
2024-06-01,Zurich Region,Ukraine,1814
2024-06-01,Zurich Region,Serbia,954
2024-06-01,Lucerne / Lake Lucerne,Switzerland,174594
2024-06-01,Lucerne / Lake Lucerne,Germany,35542
2024-06-01,Lucerne / Lake Lucerne,France,4480
2024-06-01,Lucerne / Lake Lucerne,Italy,3583
2024-06-01,Lucerne / Lake Lucerne,Austria,3443
2024-06-01,Lucerne / Lake Lucerne,United Kingdom,13933
2024-06-01,Lucerne / Lake Lucerne,Irland,703
2024-06-01,Lucerne / Lake Lucerne,Netherlands,8436
2024-06-01,Lucerne / Lake Lucerne,Belgium,3456
2024-06-01,Lucerne / Lake Lucerne,Luxembourg,864
2024-06-01,Lucerne / Lake Lucerne,Denmark,894
2024-06-01,Lucerne / Lake Lucerne,Sweden,1058
2024-06-01,Lucerne / Lake Lucerne,Norway,753
2024-06-01,Lucerne / Lake Lucerne,Finland,531
2024-06-01,Lucerne / Lake Lucerne,Spain,2264
2024-06-01,Lucerne / Lake Lucerne,Portugal,584
2024-06-01,Lucerne / Lake Lucerne,Greece,332
2024-06-01,Lucerne / Lake Lucerne,Turkey,895
2024-06-01,Lucerne / Lake Lucerne,Other European countries,736
2024-06-01,Lucerne / Lake Lucerne,Liechtenstein,208
2024-06-01,Lucerne / Lake Lucerne,Iceland,95
2024-06-01,Lucerne / Lake Lucerne,Poland,1442
2024-06-01,Lucerne / Lake Lucerne,Hungary,1727
2024-06-01,Lucerne / Lake Lucerne,Belarus,22
2024-06-01,Lucerne / Lake Lucerne,Bulgaria,134
2024-06-01,Lucerne / Lake Lucerne,Malta,117
2024-06-01,Lucerne / Lake Lucerne,Cyprus,212
2024-06-01,Lucerne / Lake Lucerne,Chile,259
2024-06-01,Lucerne / Lake Lucerne,United States,78079
2024-06-01,Lucerne / Lake Lucerne,Canada,3002
2024-06-01,Lucerne / Lake Lucerne,Mexico,994
2024-06-01,Lucerne / Lake Lucerne,Brazil,2680
2024-06-01,Lucerne / Lake Lucerne,Argentina,417
2024-06-01,Lucerne / Lake Lucerne,Other South American countries,622
2024-06-01,Lucerne / Lake Lucerne,Other Central American countries,560
2024-06-01,Lucerne / Lake Lucerne,Egypt,190
2024-06-01,Lucerne / Lake Lucerne,Other North African countries,140
2024-06-01,Lucerne / Lake Lucerne,South Africa,636
2024-06-01,Lucerne / Lake Lucerne,Other African countries,477
2024-06-01,Lucerne / Lake Lucerne,Bahrain,63
2024-06-01,Lucerne / Lake Lucerne,Israel,2230
2024-06-01,Lucerne / Lake Lucerne,India,24540
2024-06-01,Lucerne / Lake Lucerne,Japan,1669
2024-06-01,Lucerne / Lake Lucerne,Other South-East Asian countries,2117
2024-06-01,Lucerne / Lake Lucerne,Qatar,1289
2024-06-01,Lucerne / Lake Lucerne,Kuwait,676
2024-06-01,Lucerne / Lake Lucerne,Australia,6525
2024-06-01,Lucerne / Lake Lucerne,China,14025
2024-06-01,Lucerne / Lake Lucerne,Hong Kong,2505
2024-06-01,Lucerne / Lake Lucerne,Indonesia,715
2024-06-01,Lucerne / Lake Lucerne,South Korea,4877
2024-06-01,Lucerne / Lake Lucerne,Malaysia,750
2024-06-01,Lucerne / Lake Lucerne,Philippines,997
2024-06-01,Lucerne / Lake Lucerne,"New Zealand, Oceania",734
2024-06-01,Lucerne / Lake Lucerne,Singapore,4317
2024-06-01,Lucerne / Lake Lucerne,Oman,344
2024-06-01,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),6604
2024-06-01,Lucerne / Lake Lucerne,Thailand,1609
2024-06-01,Lucerne / Lake Lucerne,Other West Asian countries,439
2024-06-01,Lucerne / Lake Lucerne,Estonia,410
2024-06-01,Lucerne / Lake Lucerne,Latvia,183
2024-06-01,Lucerne / Lake Lucerne,Lithuania,310
2024-06-01,Lucerne / Lake Lucerne,Saudi Arabia,3739
2024-06-01,Lucerne / Lake Lucerne,United Arab Emirates,2451
2024-06-01,Lucerne / Lake Lucerne,Croatia,207
2024-06-01,Lucerne / Lake Lucerne,Romania,588
2024-06-01,Lucerne / Lake Lucerne,Russia,501
2024-06-01,Lucerne / Lake Lucerne,Slovakia,332
2024-06-01,Lucerne / Lake Lucerne,Slovenia,315
2024-06-01,Lucerne / Lake Lucerne,Czechia,1117
2024-06-01,Lucerne / Lake Lucerne,Ukraine,682
2024-06-01,Lucerne / Lake Lucerne,Serbia,180
2024-06-01,Basel Region,Switzerland,63657
2024-06-01,Basel Region,Germany,20694
2024-06-01,Basel Region,France,6593
2024-06-01,Basel Region,Italy,5219
2024-06-01,Basel Region,Austria,1988
2024-06-01,Basel Region,United Kingdom,10097
2024-06-01,Basel Region,Irland,899
2024-06-01,Basel Region,Netherlands,4902
2024-06-01,Basel Region,Belgium,2098
2024-06-01,Basel Region,Luxembourg,454
2024-06-01,Basel Region,Denmark,917
2024-06-01,Basel Region,Sweden,1033
2024-06-01,Basel Region,Norway,472
2024-06-01,Basel Region,Finland,241
2024-06-01,Basel Region,Spain,3435
2024-06-01,Basel Region,Portugal,748
2024-06-01,Basel Region,Greece,587
2024-06-01,Basel Region,Turkey,2502
2024-06-01,Basel Region,Other European countries,446
2024-06-01,Basel Region,Liechtenstein,109
2024-06-01,Basel Region,Iceland,77
2024-06-01,Basel Region,Poland,1683
2024-06-01,Basel Region,Hungary,843
2024-06-01,Basel Region,Belarus,29
2024-06-01,Basel Region,Bulgaria,304
2024-06-01,Basel Region,Malta,32
2024-06-01,Basel Region,Cyprus,119
2024-06-01,Basel Region,Chile,98
2024-06-01,Basel Region,United States,21694
2024-06-01,Basel Region,Canada,1681
2024-06-01,Basel Region,Mexico,443
2024-06-01,Basel Region,Brazil,1126
2024-06-01,Basel Region,Argentina,222
2024-06-01,Basel Region,Other South American countries,258
2024-06-01,Basel Region,Other Central American countries,422
2024-06-01,Basel Region,Egypt,126
2024-06-01,Basel Region,Other North African countries,246
2024-06-01,Basel Region,South Africa,224
2024-06-01,Basel Region,Other African countries,584
2024-06-01,Basel Region,Bahrain,15
2024-06-01,Basel Region,Israel,1005
2024-06-01,Basel Region,India,2845
2024-06-01,Basel Region,Japan,1030
2024-06-01,Basel Region,Other South-East Asian countries,557
2024-06-01,Basel Region,Qatar,161
2024-06-01,Basel Region,Kuwait,77
2024-06-01,Basel Region,Australia,1472
2024-06-01,Basel Region,China,2224
2024-06-01,Basel Region,Hong Kong,397
2024-06-01,Basel Region,Indonesia,174
2024-06-01,Basel Region,South Korea,1184
2024-06-01,Basel Region,Malaysia,187
2024-06-01,Basel Region,Philippines,205
2024-06-01,Basel Region,"New Zealand, Oceania",354
2024-06-01,Basel Region,Singapore,620
2024-06-01,Basel Region,Oman,23
2024-06-01,Basel Region,Taiwan (Chinese Taipei),495
2024-06-01,Basel Region,Thailand,212
2024-06-01,Basel Region,Other West Asian countries,547
2024-06-01,Basel Region,Estonia,178
2024-06-01,Basel Region,Latvia,57
2024-06-01,Basel Region,Lithuania,180
2024-06-01,Basel Region,Saudi Arabia,387
2024-06-01,Basel Region,United Arab Emirates,296
2024-06-01,Basel Region,Croatia,228
2024-06-01,Basel Region,Romania,1137
2024-06-01,Basel Region,Russia,402
2024-06-01,Basel Region,Slovakia,137
2024-06-01,Basel Region,Slovenia,158
2024-06-01,Basel Region,Czechia,469
2024-06-01,Basel Region,Ukraine,517
2024-06-01,Basel Region,Serbia,179
2024-06-01,Bern Region,Switzerland,242511
2024-06-01,Bern Region,Germany,41666
2024-06-01,Bern Region,France,9070
2024-06-01,Bern Region,Italy,5117
2024-06-01,Bern Region,Austria,3311
2024-06-01,Bern Region,United Kingdom,30885
2024-06-01,Bern Region,Irland,1329
2024-06-01,Bern Region,Netherlands,10423
2024-06-01,Bern Region,Belgium,2463
2024-06-01,Bern Region,Luxembourg,1068
2024-06-01,Bern Region,Denmark,1012
2024-06-01,Bern Region,Sweden,2012
2024-06-01,Bern Region,Norway,972
2024-06-01,Bern Region,Finland,1162
2024-06-01,Bern Region,Spain,5698
2024-06-01,Bern Region,Portugal,1256
2024-06-01,Bern Region,Greece,402
2024-06-01,Bern Region,Turkey,3275
2024-06-01,Bern Region,Other European countries,978
2024-06-01,Bern Region,Liechtenstein,214
2024-06-01,Bern Region,Iceland,137
2024-06-01,Bern Region,Poland,2577
2024-06-01,Bern Region,Hungary,740
2024-06-01,Bern Region,Belarus,75
2024-06-01,Bern Region,Bulgaria,342
2024-06-01,Bern Region,Malta,208
2024-06-01,Bern Region,Cyprus,100
2024-06-01,Bern Region,Chile,377
2024-06-01,Bern Region,United States,96264
2024-06-01,Bern Region,Canada,6900
2024-06-01,Bern Region,Mexico,1509
2024-06-01,Bern Region,Brazil,5261
2024-06-01,Bern Region,Argentina,905
2024-06-01,Bern Region,Other South American countries,942
2024-06-01,Bern Region,Other Central American countries,1656
2024-06-01,Bern Region,Egypt,321
2024-06-01,Bern Region,Other North African countries,308
2024-06-01,Bern Region,South Africa,853
2024-06-01,Bern Region,Other African countries,703
2024-06-01,Bern Region,Bahrain,222
2024-06-01,Bern Region,Israel,3261
2024-06-01,Bern Region,India,26823
2024-06-01,Bern Region,Japan,8694
2024-06-01,Bern Region,Other South-East Asian countries,3397
2024-06-01,Bern Region,Qatar,1413
2024-06-01,Bern Region,Kuwait,2642
2024-06-01,Bern Region,Australia,11011
2024-06-01,Bern Region,China,22437
2024-06-01,Bern Region,Hong Kong,5689
2024-06-01,Bern Region,Indonesia,2264
2024-06-01,Bern Region,South Korea,23814
2024-06-01,Bern Region,Malaysia,2246
2024-06-01,Bern Region,Philippines,1786
2024-06-01,Bern Region,"New Zealand, Oceania",1181
2024-06-01,Bern Region,Singapore,8079
2024-06-01,Bern Region,Oman,643
2024-06-01,Bern Region,Taiwan (Chinese Taipei),17613
2024-06-01,Bern Region,Thailand,4296
2024-06-01,Bern Region,Other West Asian countries,1267
2024-06-01,Bern Region,Estonia,579
2024-06-01,Bern Region,Latvia,216
2024-06-01,Bern Region,Lithuania,273
2024-06-01,Bern Region,Saudi Arabia,13134
2024-06-01,Bern Region,United Arab Emirates,4958
2024-06-01,Bern Region,Croatia,353
2024-06-01,Bern Region,Romania,1265
2024-06-01,Bern Region,Russia,600
2024-06-01,Bern Region,Slovakia,616
2024-06-01,Bern Region,Slovenia,238
2024-06-01,Bern Region,Czechia,1621
2024-06-01,Bern Region,Ukraine,627
2024-06-01,Bern Region,Serbia,165
2024-06-01,Jura & Three-Lakes,Switzerland,46416
2024-06-01,Jura & Three-Lakes,Germany,4083
2024-06-01,Jura & Three-Lakes,France,5105
2024-06-01,Jura & Three-Lakes,Italy,1378
2024-06-01,Jura & Three-Lakes,Austria,505
2024-06-01,Jura & Three-Lakes,United Kingdom,858
2024-06-01,Jura & Three-Lakes,Irland,131
2024-06-01,Jura & Three-Lakes,Netherlands,533
2024-06-01,Jura & Three-Lakes,Belgium,491
2024-06-01,Jura & Three-Lakes,Luxembourg,34
2024-06-01,Jura & Three-Lakes,Denmark,155
2024-06-01,Jura & Three-Lakes,Sweden,108
2024-06-01,Jura & Three-Lakes,Norway,50
2024-06-01,Jura & Three-Lakes,Finland,112
2024-06-01,Jura & Three-Lakes,Spain,581
2024-06-01,Jura & Three-Lakes,Portugal,217
2024-06-01,Jura & Three-Lakes,Greece,41
2024-06-01,Jura & Three-Lakes,Turkey,85
2024-06-01,Jura & Three-Lakes,Other European countries,838
2024-06-01,Jura & Three-Lakes,Liechtenstein,53
2024-06-01,Jura & Three-Lakes,Iceland,2
2024-06-01,Jura & Three-Lakes,Poland,288
2024-06-01,Jura & Three-Lakes,Hungary,36
2024-06-01,Jura & Three-Lakes,Belarus,0
2024-06-01,Jura & Three-Lakes,Bulgaria,13
2024-06-01,Jura & Three-Lakes,Malta,0
2024-06-01,Jura & Three-Lakes,Cyprus,11
2024-06-01,Jura & Three-Lakes,Chile,19
2024-06-01,Jura & Three-Lakes,United States,1696
2024-06-01,Jura & Three-Lakes,Canada,382
2024-06-01,Jura & Three-Lakes,Mexico,69
2024-06-01,Jura & Three-Lakes,Brazil,75
2024-06-01,Jura & Three-Lakes,Argentina,22
2024-06-01,Jura & Three-Lakes,Other South American countries,30
2024-06-01,Jura & Three-Lakes,Other Central American countries,30
2024-06-01,Jura & Three-Lakes,Egypt,3
2024-06-01,Jura & Three-Lakes,Other North African countries,34
2024-06-01,Jura & Three-Lakes,South Africa,44
2024-06-01,Jura & Three-Lakes,Other African countries,120
2024-06-01,Jura & Three-Lakes,Bahrain,0
2024-06-01,Jura & Three-Lakes,Israel,122
2024-06-01,Jura & Three-Lakes,India,260
2024-06-01,Jura & Three-Lakes,Japan,187
2024-06-01,Jura & Three-Lakes,Other South-East Asian countries,61
2024-06-01,Jura & Three-Lakes,Qatar,4
2024-06-01,Jura & Three-Lakes,Kuwait,11
2024-06-01,Jura & Three-Lakes,Australia,97
2024-06-01,Jura & Three-Lakes,China,501
2024-06-01,Jura & Three-Lakes,Hong Kong,157
2024-06-01,Jura & Three-Lakes,Indonesia,57
2024-06-01,Jura & Three-Lakes,South Korea,88
2024-06-01,Jura & Three-Lakes,Malaysia,121
2024-06-01,Jura & Three-Lakes,Philippines,8
2024-06-01,Jura & Three-Lakes,"New Zealand, Oceania",19
2024-06-01,Jura & Three-Lakes,Singapore,39
2024-06-01,Jura & Three-Lakes,Oman,0
2024-06-01,Jura & Three-Lakes,Taiwan (Chinese Taipei),131
2024-06-01,Jura & Three-Lakes,Thailand,75
2024-06-01,Jura & Three-Lakes,Other West Asian countries,59
2024-06-01,Jura & Three-Lakes,Estonia,4
2024-06-01,Jura & Three-Lakes,Latvia,0
2024-06-01,Jura & Three-Lakes,Lithuania,18
2024-06-01,Jura & Three-Lakes,Saudi Arabia,26
2024-06-01,Jura & Three-Lakes,United Arab Emirates,40
2024-06-01,Jura & Three-Lakes,Croatia,66
2024-06-01,Jura & Three-Lakes,Romania,184
2024-06-01,Jura & Three-Lakes,Russia,26
2024-06-01,Jura & Three-Lakes,Slovakia,31
2024-06-01,Jura & Three-Lakes,Slovenia,7
2024-06-01,Jura & Three-Lakes,Czechia,45
2024-06-01,Jura & Three-Lakes,Ukraine,17
2024-06-01,Jura & Three-Lakes,Serbia,33
2024-06-01,Vaud,Switzerland,148045
2024-06-01,Vaud,Germany,15666
2024-06-01,Vaud,France,22797
2024-06-01,Vaud,Italy,5777
